school_id,name,boards,number_of_boards,state,district,pincode,country,udise_plus_id,udise_code_masked,staffroom_url
sr106441,A.B. INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,MAHARAJGANJ,273164,India,2186496,******02502,https://www.thestaffroom.in/school/a-b-international-school~sr106441
sr106442,SACRED HEARTS SCHOOL,CBSE,1,UTTAR PRADESH,BULANDSHAHAR,203001,India,2189636,******04908,https://www.thestaffroom.in/school/sacred-hearts-school~sr106442
sr106443,DELHI PUBLIC SCHOOL MATHURA,CBSE,1,UTTAR PRADESH,MATHURA,281406,India,2193537,******00208,https://www.thestaffroom.in/school/delhi-public-school-mathura~sr106443
sr106444,LUCKNOW PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,LUCKNOW,226025,India,,,https://www.thestaffroom.in/school/lucknow-public-school~sr106444
sr106445,SHAMSHER BAHADUR SINGH INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,SONBHADRA,231215,India,2189329,******05703,https://www.thestaffroom.in/school/shamsher-bahadur-singh-international-school~sr106445
sr106446,ST. THOMAS SCHOOL,CBSE,1,UTTAR PRADESH,GHAZIABAD,201003,India,2015062,******03817,https://www.thestaffroom.in/school/st-thomas-school~sr106446
sr106447,MOTHERS PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,BUDAUN,243601,India,1905318,******06708,https://www.thestaffroom.in/school/mothers-public-school~sr106447
sr106448,SETH M.R. JAIPURIA SCHOOL,CBSE,1,UTTAR PRADESH,FATEHPUR,212664,India,2194748,******21202,https://www.thestaffroom.in/school/seth-m-r-jaipuria-school~sr106448
sr106449,KENFOUNT ACADEMY,CBSE,1,UTTAR PRADESH,MAHARAJGANJ,273162,India,2197577,******01404,https://www.thestaffroom.in/school/kenfount-academy~sr106449
sr106450,SAVITRI VIDYA VIHAR,CBSE,1,UTTAR PRADESH,BASTI,272194,India,2184409,******10315,https://www.thestaffroom.in/school/savitri-vidya-vihar~sr106450
sr106451,VRINDAVAN PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,LUCKNOW,226301,India,2183885,******02803,https://www.thestaffroom.in/school/vrindavan-public-school~sr106451
sr106452,ADARSH PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,MEERUT,250502,India,2195029,******03106,https://www.thestaffroom.in/school/adarsh-public-school~sr106452
sr106453,B R INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,BULANDSHAHAR,203408,India,2208684,******02604,https://www.thestaffroom.in/school/b-r-international-school~sr106453
sr106454,UTKARSH INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,LUCKNOW,226028,India,2197252,******12908,https://www.thestaffroom.in/school/utkarsh-international-school~sr106454
sr106455,COSMOPOLITAN SCHOOL,CBSE,1,UTTAR PRADESH,AMBEDKAR NAGAR,224190,India,2061276,******07308,https://www.thestaffroom.in/school/cosmopolitan-school~sr106455
sr106456,SHYAM INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,GHAZIPUR,232329,India,2195496,******04708,https://www.thestaffroom.in/school/shyam-international-school~sr106456
sr106457,ZENITH ACADEMY SCHOOL,CBSE,1,UTTAR PRADESH,VARANASI,221107,India,2203144,******03907,https://www.thestaffroom.in/school/zenith-academy-school~sr106457
sr106458,LEELAVATI PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,BULANDSHAHAR,203394,India,2190058,******03103,https://www.thestaffroom.in/school/leelavati-public-school~sr106458
sr106459,ST. THOMAS SCHOOL,CBSE,1,UTTAR PRADESH,DEORIA,274701,India,2199570,******09803,https://www.thestaffroom.in/school/st-thomas-school~sr106459
sr106460,KIDS ACADEMY,CBSE,1,UTTAR PRADESH,PRAYAGRAJ,211007,India,2197270,******07904,https://www.thestaffroom.in/school/kids-academy~sr106460
sr106461,G.V.M. CONVENT SCHOOL,CBSE,1,UTTAR PRADESH,BASTI,272001,India,1969407,******04910,https://www.thestaffroom.in/school/g-v-m-convent-school~sr106461
sr106462,FATIMA PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,FATEHPUR,212652,India,2184533,******11914,https://www.thestaffroom.in/school/fatima-public-school~sr106462
sr106463,M.J INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,JAUNPUR,222203,India,2199807,******01410,https://www.thestaffroom.in/school/m-j-international-school~sr106463
sr106464,CAMBRIDGE PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,KANPUR NAGAR,208020,India,2191755,******05723,https://www.thestaffroom.in/school/cambridge-public-school~sr106464
sr106465,SETH M.R JAIPURIA SCHOOL,CBSE,1,UTTAR PRADESH,JALAUN,285001,India,2187074,******01105,https://www.thestaffroom.in/school/seth-m-r-jaipuria-school~sr106465
sr106466,L.R.S. INTERNATIONAL ACADEMY,CBSE,1,UTTAR PRADESH,BIJNOR,246763,India,2191773,******07415,https://www.thestaffroom.in/school/l-r-s-international-academy~sr106466
sr106467,ST MARY’S SCHOOL,CBSE,1,UTTAR PRADESH,PILIBHIT,262121,India,2182562,******08330,https://www.thestaffroom.in/school/st-mary-s-school~sr106467
sr106468,A V P INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,ALIGARH,202001,India,2194133,******04203,https://www.thestaffroom.in/school/a-v-p-international-school~sr106468
sr106469,SUKHRAWATI PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,PRAYAGRAJ,221503,India,2199852,******05410,https://www.thestaffroom.in/school/sukhrawati-public-school~sr106469
sr106470,ST. MARYS CONVENT SCHOOL,CBSE,1,UTTAR PRADESH,MORADABAD,244501,India,2200011,******08909,https://www.thestaffroom.in/school/st-marys-convent-school~sr106470
sr106471,RISING SUN INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,ETAWAH,206242,India,2189787,******03622,https://www.thestaffroom.in/school/rising-sun-international-school~sr106471
sr106472,S.D. PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,SULTANPUR,228172,India,2168427,******10002,https://www.thestaffroom.in/school/s-d-public-school~sr106472
sr106473,THE LAURENCE SCHOOL,CBSE,1,UTTAR PRADESH,AGRA,283119,India,2207164,******03017,https://www.thestaffroom.in/school/the-laurence-school~sr106473
sr106474,SHEORAN INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,201308,India,2192204,******11223,https://www.thestaffroom.in/school/sheoran-international-school~sr106474
sr106475,K. S. B. D. WORLD SCHOOL,CBSE,1,UTTAR PRADESH,KANPUR DEHAT,209121,India,,,https://www.thestaffroom.in/school/k-s-b-d-world-school~sr106475
sr106476,GYAN INTERNATIONAL PUBLIC SHOOL,CBSE,1,UTTAR PRADESH,GHAZIABAD,201001,India,2190189,******05210,https://www.thestaffroom.in/school/gyan-international-public-shool~sr106476
sr106477,NARAYANA E- TECHNO SCHOOL,CBSE,1,UTTAR PRADESH,GHAZIABAD,201007,India,,,https://www.thestaffroom.in/school/narayana-e-techno-school~sr106477
sr106478,THE INNOVATIVE ACADEMY,CBSE,1,UTTAR PRADESH,AZAMGARH,276141,India,2054447,******15602,https://www.thestaffroom.in/school/the-innovative-academy~sr106478
sr106479,R.M.S ACADEMY,CBSE,1,UTTAR PRADESH,CHANDAULI,232104,India,1976324,******09102,https://www.thestaffroom.in/school/r-m-s-academy~sr106479
sr106480,G.H.K. ACADEMY,CBSE,1,UTTAR PRADESH,AYODHYA,224202,India,,,https://www.thestaffroom.in/school/g-h-k-academy~sr106480
sr106481,H.M.GLOBAL SCHOOL,CBSE,1,UTTAR PRADESH,SAMBHAL,244302,India,2196322,******04405,https://www.thestaffroom.in/school/h-m-global-school~sr106481
sr106482,SETH M R JAIPURIA SCHOOL,CBSE,1,UTTAR PRADESH,GONDA,271123,India,2194332,******15203,https://www.thestaffroom.in/school/seth-m-r-jaipuria-school~sr106482
sr106483,J.K. CHILDREN ACADEMY,CBSE,1,UTTAR PRADESH,MORADABAD,244001,India,2116349,******03204,https://www.thestaffroom.in/school/j-k-children-academy~sr106483
sr106484,DELHI WORLD PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,JALAUN,285001,India,2195214,******02804,https://www.thestaffroom.in/school/delhi-world-public-school~sr106484
sr106485,SUNBEAM SCHOOL GONDA,CBSE,1,UTTAR PRADESH,GONDA,271002,India,2188747,******03604,https://www.thestaffroom.in/school/sunbeam-school-gonda~sr106485
sr106486,SANJAY CITY MODEL SCHOOL,CBSE,1,UTTAR PRADESH,VARANASI,221311,India,2187751,******05803,https://www.thestaffroom.in/school/sanjay-city-model-school~sr106486
sr106487,SMT. NAGEENA SURYA NARAYAN SINGH (S.N.S.) PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,PRATAPGARH,230135,India,2218031,******05392,https://www.thestaffroom.in/school/smt-nageena-surya-narayan-singh-s-n-s-public-school~sr106487
sr106488,SHRI JEETAM SINGH KRISHAK SIKSHA SADAN JU.HIGH SCHOOL BHOOP NAGAR MAINPURI,CBSE,1,UTTAR PRADESH,MAINPURI,205001,India,2217842,******05796,https://www.thestaffroom.in/school/shri-jeetam-singh-krishak-siksha-sadan-ju-high-school-bhoop-nagar-mainpuri~sr106488
sr106489,N. R. S. INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,PRATAPGARH,230404,India,2208800,******09107,https://www.thestaffroom.in/school/n-r-s-international-school~sr106489
sr106490,DEEKSHA PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,BIJNOR,246721,India,2186210,******24803,https://www.thestaffroom.in/school/deeksha-public-school~sr106490
sr106491,STEP UP SCHOOL,CBSE,1,UTTAR PRADESH,GHAZIABAD,201009,India,2182728,******01911,https://www.thestaffroom.in/school/step-up-school~sr106491
sr106492,MKD AGRIM ACADEMY,CBSE,1,UTTAR PRADESH,BIJNOR,246733,India,2191759,******01408,https://www.thestaffroom.in/school/mkd-agrim-academy~sr106492
sr106493,RAJ GLOBAL ACADEMY,CBSE,1,UTTAR PRADESH,SANT KABIR NAGAR,272175,India,2192111,******06202,https://www.thestaffroom.in/school/raj-global-academy~sr106493
sr106494,SKYLARK WORLD SCHOOL,CBSE,1,UTTAR PRADESH,LUCKNOW,226002,India,2190368,******00523,https://www.thestaffroom.in/school/skylark-world-school~sr106494
sr106495,SHEAT PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,VARANASI,221003,India,2202061,******11102,https://www.thestaffroom.in/school/sheat-public-school~sr106495
sr106496,PATHSHALA THE GLOBAL SCHOOL,CBSE,1,UTTAR PRADESH,HARDOI,241305,India,2189616,******02008,https://www.thestaffroom.in/school/pathshala-the-global-school~sr106496
sr106497,HEISENBERG INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,JAUNPUR,222161,India,2195455,******04532,https://www.thestaffroom.in/school/heisenberg-international-school~sr106497
sr106498,PRAHLAD SWAROOP SARASWATI VIDYA MANDIR INTER COLLEGE,CBSE,1,UTTAR PRADESH,BULANDSHAHAR,203394,India,2073328,******00115,https://www.thestaffroom.in/school/prahlad-swaroop-saraswati-vidya-mandir-inter-college~sr106498
sr106499,ST GIRI SCHOOL,CBSE,1,UTTAR PRADESH,BULANDSHAHAR,203001,India,,,https://www.thestaffroom.in/school/st-giri-school~sr106499
sr106500,SRIJAN PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,AMROHA,244251,India,2116835,******07602,https://www.thestaffroom.in/school/srijan-public-school~sr106500
sr106501,SETH ANANDRAM JAIPURIA SCHOOL TARNA,CBSE,1,UTTAR PRADESH,VARANASI,221105,India,2195168,******04003,https://www.thestaffroom.in/school/seth-anandram-jaipuria-school-tarna~sr106501
sr106502,GANGOTRI PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,DEORIA,272202,India,,,https://www.thestaffroom.in/school/gangotri-public-school~sr106502
sr106503,MOTHER TERESA PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,CHANDAULI,232101,India,,,https://www.thestaffroom.in/school/mother-teresa-public-school~sr106503
sr106504,B.M. CONVENT SCHOOL,CBSE,1,UTTAR PRADESH,HAPUR,245101,India,2057916,******00903,https://www.thestaffroom.in/school/b-m-convent-school~sr106504
sr106505,BLOSSOMS SCHOOL,CBSE,1,UTTAR PRADESH,AMETHI,229305,India,2105018,******00107,https://www.thestaffroom.in/school/blossoms-school~sr106505
sr106506,SABHYATA THE SCHOOL,CBSE,1,UTTAR PRADESH,GHAZIABAD,201003,India,2201333,******04203,https://www.thestaffroom.in/school/sabhyata-the-school~sr106506
sr106507,SUNEEL KUMAR INTERNATIONAL ACADEMY,CBSE,1,UTTAR PRADESH,AMROHA,244241,India,2183460,******00283,https://www.thestaffroom.in/school/suneel-kumar-international-academy~sr106507
sr106508,HARISH CHANDRA PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,GHAZIPUR,275203,India,2215610,******03372,https://www.thestaffroom.in/school/harish-chandra-public-school~sr106508
sr106509,NEW R S J PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,PRAYAGRAJ,221508,India,,,https://www.thestaffroom.in/school/new-r-s-j-public-school~sr106509
sr106510,GAURI INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,MEERUT,250406,India,2189700,******00412,https://www.thestaffroom.in/school/gauri-international-school~sr106510
sr106511,RKG INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,HAPUR,245304,India,2184182,******01209,https://www.thestaffroom.in/school/rkg-international-school~sr106511
sr106512,MANVASA VIDYA PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,BHADOHI,221308,India,2053001,******00502,https://www.thestaffroom.in/school/manvasa-vidya-public-school~sr106512
sr106513,VIVEK GYAN STHALI ACADEMY,CBSE,1,UTTAR PRADESH,LAKHIMPUR KHERI,262701,India,2194905,******16303,https://www.thestaffroom.in/school/vivek-gyan-sthali-academy~sr106513
sr106514,G. S. ACADEMY,CBSE,1,UTTAR PRADESH,MORADABAD,244501,India,2193050,******04304,https://www.thestaffroom.in/school/g-s-academy~sr106514
sr106515,ZENITH PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,KUSHINAGAR,273008,India,2206127,******04010,https://www.thestaffroom.in/school/zenith-public-school~sr106515
sr106516,ST XAVIERS SCHOOL,CBSE,1,UTTAR PRADESH,GHAZIPUR,232326,India,2129518,******03903,https://www.thestaffroom.in/school/st-xaviers-school~sr106516
sr106517,SHRI BHAGOUTI PRASAD MEMORIAL ENGLISH HIGHER SECONDARY SCHOOL,CBSE,1,UTTAR PRADESH,BARABANKI,225205,India,2192164,******11004,https://www.thestaffroom.in/school/shri-bhagouti-prasad-memorial-english-higher-secondary-school~sr106517
sr106518,BRAINTREE GLOBAL SCHOOL,CBSE,1,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,201310,India,2204972,******11231,https://www.thestaffroom.in/school/braintree-global-school~sr106518
sr106519,OM INTER COLLEGE,CBSE,1,UTTAR PRADESH,BIJNOR,246722,India,2159162,******08402,https://www.thestaffroom.in/school/om-inter-college~sr106519
sr106520,SHANKARLAL PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,PRAYAGRAJ,221507,India,,,https://www.thestaffroom.in/school/shankarlal-public-school~sr106520
sr106521,SCHOLARS PRIDE WORLD SCHOOL,CBSE,1,UTTAR PRADESH,SHAMLI,247773,India,2204932,******03506,https://www.thestaffroom.in/school/scholars-pride-world-school~sr106521
sr106522,NAVYUG INTERNATIONAL PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,SULTANPUR,228131,India,2200066,******10405,https://www.thestaffroom.in/school/navyug-international-public-school~sr106522
sr106523,BHANMATI DEVI GLOBAL ACADEMY,CBSE,1,UTTAR PRADESH,BASTI,272302,India,2189678,******16903,https://www.thestaffroom.in/school/bhanmati-devi-global-academy~sr106523
sr106524,AMBROSIA ACADEMY,CBSE,1,UTTAR PRADESH,CHANDAULI,232109,India,2033566,******02502,https://www.thestaffroom.in/school/ambrosia-academy~sr106524
sr106525,RAMMURTI INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,JAUNPUR,222170,India,1935622,******02704,https://www.thestaffroom.in/school/rammurti-international-school~sr106525
sr106526,TRINITY INTERNATIONAL PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,LUCKNOW,226016,India,,,https://www.thestaffroom.in/school/trinity-international-public-school~sr106526
sr106527,D P MEMORIAL PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,KAUSHAMBI,212216,India,2209599,******03306,https://www.thestaffroom.in/school/d-p-memorial-public-school~sr106527
sr106528,MAA SHARDA CHILDREN COLLEGE,CBSE,1,UTTAR PRADESH,GHAZIPUR,275202,India,2070928,******03022,https://www.thestaffroom.in/school/maa-sharda-children-college~sr106528
sr106529,VEDANTA PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,MUZAFFARNAGAR,251314,India,2204862,******00206,https://www.thestaffroom.in/school/vedanta-public-school~sr106529
sr106530,SHRI KRISHNA PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,CHANDAULI,232120,India,,,https://www.thestaffroom.in/school/shri-krishna-public-school~sr106530
sr106531,DIVYA PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,MAHARAJGANJ,273303,India,2190751,******03212,https://www.thestaffroom.in/school/divya-public-school~sr106531
sr106532,R. B. L. PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,PILIBHIT,262201,India,2204702,******01202,https://www.thestaffroom.in/school/r-b-l-public-school~sr106532
sr106533,KALINDI PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,BARABANKI,225302,India,2190064,******01903,https://www.thestaffroom.in/school/kalindi-public-school~sr106533
sr106534,CHANDI CONVENT SCHOOL,CBSE,1,UTTAR PRADESH,SHAHJAHANPUR,222401,India,2188458,******08905,https://www.thestaffroom.in/school/chandi-convent-school~sr106534
sr106535,NATIONAL PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,DEORIA,274001,India,2203783,******03809,https://www.thestaffroom.in/school/national-public-school~sr106535
sr106536,SETH ANANDRAM JAIPURIA SCHOOL,CBSE,1,UTTAR PRADESH,UNNAO,209801,India,2198981,******04408,https://www.thestaffroom.in/school/seth-anandram-jaipuria-school~sr106536
sr106537,RAM AVTAR MEMORIAL PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,SIDDHARTH NAGAR,272192,India,2011461,******00503,https://www.thestaffroom.in/school/ram-avtar-memorial-public-school~sr106537
sr106538,SHRI RAJENDRA SINGH INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,ALIGARH,202001,India,2191349,******00304,https://www.thestaffroom.in/school/shri-rajendra-singh-international-school~sr106538
sr106539,RAM MANOHAR LOHIYA PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,JAUNPUR,222002,India,2129114,******10401,https://www.thestaffroom.in/school/ram-manohar-lohiya-public-school~sr106539
sr106540,PN PUBLIC ACADEMY,CBSE,1,UTTAR PRADESH,KUSHINAGAR,274304,India,2183668,******10905,https://www.thestaffroom.in/school/pn-public-academy~sr106540
sr106541,GROVE HILL INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,BHADOHI,221301,India,2216670,******04548,https://www.thestaffroom.in/school/grove-hill-international-school~sr106541
sr106542,WISDOM VALLEY CONVENT SCHOOL,CBSE,1,UTTAR PRADESH,LUCKNOW,226002,India,2206034,******06203,https://www.thestaffroom.in/school/wisdom-valley-convent-school~sr106542
sr106543,S. TAGORE ACADEMY PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,MATHURA,281005,India,,,https://www.thestaffroom.in/school/s-tagore-academy-public-school~sr106543
sr106544,SWAMI HARSEWANAND PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,SONBHADRA,231210,India,2181022,******13602,https://www.thestaffroom.in/school/swami-harsewanand-public-school~sr106544
sr106545,"AMRITA VIDYALAYAM, LUCKNOW",CBSE,1,UTTAR PRADESH,LUCKNOW,226029,India,,,https://www.thestaffroom.in/school/amrita-vidyalayam-lucknow~sr106545
sr106546,SETH M R JAIPURIA SCHOOL KURSI ROAD CAMPUS,CBSE,1,UTTAR PRADESH,LUCKNOW,226021,India,2188708,******13105,https://www.thestaffroom.in/school/seth-m-r-jaipuria-school-kursi-road-campus~sr106546
sr106547,BISHOP JOHNSON GIRLS SCHOOL & COLLEGE,CBSE,1,UTTAR PRADESH,PRAYAGRAJ,211002,India,2193748,******00908,https://www.thestaffroom.in/school/bishop-johnson-girls-school-college~sr106547
sr106548,BLOOMING DALE SCHOOL,CBSE,1,UTTAR PRADESH,BUDAUN,243635,India,2198839,******00903,https://www.thestaffroom.in/school/blooming-dale-school~sr106548
sr106549,J. K. B. PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,GHAZIPUR,233001,India,2071258,******01713,https://www.thestaffroom.in/school/j-k-b-public-school~sr106549
sr106551,"Y.M.S. SR. SEC. SCHOOL, BACHHRAYUN ROAD MANDI DHANAURA,AMROHA,JYOTIBA PHULE NAGAR,244231",CBSE,1,UTTAR PRADESH,AMROHA,244231,India,2083249,******00165,https://www.thestaffroom.in/school/y-m-s-sr-sec-school-bachhrayun-road-mandi-dhanaura-amroha-jyotiba-phule-nagar-24~sr106551
sr106552,PAHALWAN GURUDEEN PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,LALITPUR,284403,India,2188753,******07605,https://www.thestaffroom.in/school/pahalwan-gurudeen-public-school~sr106552
sr106553,B.J.S. NATIONAL PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,KUSHINAGAR,274401,India,2212342,******03606,https://www.thestaffroom.in/school/b-j-s-national-public-school~sr106553
sr106554,R N S PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,BHADOHI,221402,India,2188602,******08402,https://www.thestaffroom.in/school/r-n-s-public-school~sr106554
sr106555,V.R.S. CONVENT JUNIOR HIGH SCHOOL,CBSE,1,UTTAR PRADESH,KAUSHAMBI,212206,India,,,https://www.thestaffroom.in/school/v-r-s-convent-junior-high-school~sr106555
sr106556,R R MISSION COLLEGE,CBSE,1,UTTAR PRADESH,JAUNPUR,,India,2217042,******05679,https://www.thestaffroom.in/school/r-r-mission-college~sr106556
sr106557,SARASWATI SHIKSHA MANDIR GRAM BHARTI,CBSE,1,UTTAR PRADESH,AMETHI,227408,India,2026225,******01601,https://www.thestaffroom.in/school/saraswati-shiksha-mandir-gram-bharti~sr106557
sr106558,BAJAJ INTERNATIONAL SCHOOL,CBSE,1,UTTAR PRADESH,SAHARANPUR,247001,India,2073442,******06504,https://www.thestaffroom.in/school/bajaj-international-school~sr106558
sr106559,AKAL ACADEMY TELIPURA,CBSE,1,UTTAR PRADESH,RAMPUR,244713,India,2189146,******13905,https://www.thestaffroom.in/school/akal-academy-telipura~sr106559
sr106560,DIVINE SAINIK SCHOOL,CBSE,1,UTTAR PRADESH,VARANASI,221107,India,2049756,******10807,https://www.thestaffroom.in/school/divine-sainik-school~sr106560
sr106561,PRAKASH PUBLIC SCHOOL,CBSE,1,UTTAR PRADESH,ALIGARH,202145,India,2204973,******06502,https://www.thestaffroom.in/school/prakash-public-school~sr106561
sr106562,M.V. CONVENT SCHOOL & COLLEGE,CBSE,1,UTTAR PRADESH,PRAYAGRAJ,212107,India,,,https://www.thestaffroom.in/school/m-v-convent-school-college~sr106562
sr106563,"TARA DEVI PUBLIC SCHOOL MUSVI KHANPUR ,NAJIBABAD (BIJNOR)",CBSE,1,UTTAR PRADESH,BIJNOR,246763,India,2115348,******27101,https://www.thestaffroom.in/school/tara-devi-public-school-musvi-khanpur-najibabad-bijnor~sr106563
sr106564,SKS PUBLIC HIGH SCHOOL,CBSE,1,UTTAR PRADESH,BIJNOR,246762,India,2060537,******01940,https://www.thestaffroom.in/school/sks-public-high-school~sr106564
sr106565,ARYAKULAM,CBSE,1,UTTAR PRADESH,PRAYAGRAJ,211010,India,,,https://www.thestaffroom.in/school/aryakulam~sr106565
