school_id,board,board_code,udise_plus_id,udise_code_masked,match_type,match_note,evidence_url
sr100370,cbse,1731261,,,own,,
sr100371,cbse,1731262,1787135,******21610,own,,
sr100372,cbse,1731263,,,own,,
sr100373,cbse,1731264,1810069,******23901,own,,
sr100374,cbse,1731265,1771142,******06406,own,,
sr100375,cbse,1731266,1813675,******03412,own,,
sr100376,cbse,1731267,1700770,******23003,own,,
sr100377,cbse,1731268,,,own,,
sr100378,cbse,1731269,1812308,******05304,own,,
sr100379,cbse,1731270,1751651,******00402,own,,
sr100380,cbse,1731271,1766776,******47508,own,,
sr100381,cbse,1731272,1732690,******06025,own,,
sr100382,cbse,1731273,1735742,******24702,own,,
sr100383,cbse,1731274,,,own,,
sr100384,cbse,1731275,1814254,******17328,own,,
sr100385,cbse,1731276,1724130,******04308,own,,
sr100386,cbse,1731277,1817748,******00794,own,,
sr100387,cbse,1731278,,,own,,
sr100388,cbse,1731279,,,own,,
sr100389,cbse,1731280,1793751,******36107,own,,
sr100390,cbse,1731281,1789744,******03402,own,,
sr100391,cbse,1731282,1741107,******00117,own,,
sr100392,cbse,1731283,1802192,******22704,own,,
sr100393,cbse,1731284,,,own,,
sr100394,cbse,1731285,1816077,******15704,own,,
sr100395,cbse,1731286,1811415,******20871,own,,
sr100396,cbse,1731287,1745432,******01324,own,,
sr100397,cbse,1731288,,,own,,
sr100398,cbse,1731289,1817737,******00793,own,,
sr100399,cbse,1731290,,,own,,
sr100400,cbse,1731291,1814632,******11602,own,,
sr100401,cbse,1731292,1730546,******01603,own,,
sr100402,cbse,1731293,1715245,******00116,own,,
sr100403,cbse,1731294,,,own,,
sr100404,cbse,1731295,,,own,,
sr100405,cbse,1731296,1768586,******00142,own,,
sr100406,cbse,1740001,1806692,******22406,own,,
sr100407,cbse,1740002,,,own,,
sr100408,cbse,1740003,1725325,******04603,own,,
sr100409,cbse,1740004,,,own,,
sr100410,cbse,1740005,,,own,,
sr100411,cbse,1740006,1795113,******05409,own,,
sr100412,cbse,1740007,1773311,******03115,own,,
sr100413,cbse,1740008,1773658,******10211,own,,
sr100414,cbse,1740009,1718824,******08108,own,,
sr100415,cbse,1740010,1745297,******00716,own,,
sr100416,cbse,1740011,1710149,******00112,own,,
sr100417,cbse,1740012,1789959,******12404,own,,
sr100418,cbse,1740013,,,own,,
sr100419,cbse,1740014,1782515,******09709,own,,
sr100420,cbse,1740015,1795801,******10124,own,,
sr100421,cbse,1740016,1754326,******33305,own,,
sr100422,cbse,1740017,,,own,,
sr100423,cbse,1740018,1707268,******13801,own,,
sr100424,cbse,1740019,1761906,******04406,own,,
sr100425,cbse,1740020,,,own,,
sr100426,cbse,1740021,1704205,******04317,own,,
sr100427,cbse,1740022,1796781,******05502,own,,
sr100428,cbse,1740023,,,own,,
sr100429,cbse,1740024,,,own,,
sr100430,cbse,1740025,,,own,,
sr100431,cbse,1740026,1703687,******04104,own,,
sr100432,cbse,1740027,1796770,******11616,own,,
sr100433,cbse,1740028,1785052,******04907,own,,
sr100434,cbse,1740029,,,own,,
sr100435,cbse,1740030,1804808,******10401,own,,
sr100436,cbse,1740031,,,own,,
sr100437,cbse,1740032,1777665,******03505,own,,
sr100438,cbse,1740033,,,own,,
sr100439,cbse,1740034,1745020,******61902,own,,
sr100440,cbse,1740035,,,own,,
sr100441,cbse,1780001,1727573,******26211,own,,
sr100442,cbse,1780002,1805251,******04922,own,,
sr100443,cbse,1780003,,,own,,
sr100444,cbse,1780006,1779510,******04331,own,,
sr100445,cbse,1780007,1760005,******00837,own,,
sr100446,cbse,1780008,1765664,******26105,own,,
sr100447,cbse,1780009,1739388,******08821,own,,
sr100448,cbse,1780010,1808180,******30408,own,,
sr100449,cbse,1780011,1793701,******09810,own,,
sr100450,cbse,1780012,1806272,******03809,own,,
sr100451,cbse,1780013,1712967,******05734,own,,
sr100452,cbse,1780015,1720964,******10711,own,,
sr100453,cbse,1780016,,,own,,
sr100454,cbse,1780017,1707729,******36121,own,,
sr100455,cbse,1780018,1720067,******08302,own,,
sr100456,cbse,1780022,1768085,******21502,own,,
sr100457,cbse,1780023,1775122,******21403,own,,
sr100458,cbse,1780024,,,own,,
sr100459,cbse,1780025,1810960,******03310,own,,
sr100460,cbse,1800001,2600245,******01103,own,,
sr100461,cbse,1800002,2601143,******03701,own,,
sr100462,cbse,180002,4650523,******01107,own,,
sr100463,cbse,180004,4650560,******01328,own,,
sr100464,cbse,180006,5443326,******00101,own,,
sr100465,cbse,180009,4661900,******91185,own,,
sr100466,cbse,180010,5414046,******90608,own,,
sr100467,cbse,180015,4712146,******91150,own,,
sr100468,cbse,180017,5443421,******90720,own,,
sr100469,cbse,180019,4650574,******01227,own,,
sr100470,cbse,180020,4661872,******91149,own,,
sr100471,cbse,180185,,,own,,
sr100472,cbse,1820001,2600237,******00801,own,,
sr100473,cbse,1820002,2601008,******00811,own,,
sr100474,cbse,1820003,,,own,,
sr100475,cbse,1820004,2601314,******04201,own,,
sr100476,cbse,1820005,2601315,******04202,own,,
sr100477,cbse,1820006,2600937,******00201,own,,
sr100478,cbse,1820007,,,own,,
sr100479,cbse,1820008,,,own,,
sr100480,cbse,1820009,2600951,******00201,own,,
sr100481,cbse,1820010,,,own,,
sr100482,cbse,1820011,,,own,,
sr100483,cbse,1820012,2601101,******00901,own,,
sr100484,cbse,1820013,,,own,,
sr100485,cbse,1820014,,,own,,
sr100486,cbse,1820015,2600204,******02601,own,,
sr100487,cbse,1820016,2601049,******04001,own,,
sr100488,cbse,1820017,2600094,******10901,own,,
sr100489,cbse,1820018,,,own,,
sr100490,cbse,1820019,,,own,,
sr100491,cbse,1820020,2600820,******02101,own,,
sr100492,cbse,1820021,,,own,,
sr100493,cbse,1820022,,,own,,
sr100494,cbse,1820023,,,own,,
sr100495,cbse,1820024,,,own,,
sr100496,cbse,1820025,2601086,******00101,own,,
sr100497,cbse,1820026,,,own,,
sr100498,cbse,1820027,,,own,,
sr100499,cbse,1820028,2600362,******00601,own,,
sr100500,cbse,1820029,2600584,******00101,own,,
sr100501,cbse,1820030,,,own,,
sr100502,cbse,1820031,,,own,,
sr100503,cbse,1820032,,,own,,
sr100504,cbse,1820033,2600613,******00101,own,,
sr100505,cbse,1820034,2600159,******00101,own,,
sr100506,cbse,1820035,,,own,,
sr100507,cbse,1820036,,,own,,
sr100508,cbse,1820037,2600358,******00201,own,,
sr100509,cbse,1820038,,,own,,
sr100510,cbse,1820039,2600276,******00401,own,,
sr100511,cbse,1820040,2600788,******03601,own,,
sr100512,cbse,1820041,,,own,,
sr100513,cbse,1820042,2600528,******00401,own,,
sr100514,cbse,1820043,2600400,******00101,own,,
sr100515,cbse,1820044,,,own,,
sr100516,cbse,1820045,2601239,******02202,own,,
sr100517,cbse,1820046,2600916,******00301,own,,
sr100518,cbse,1820047,2600217,******00601,own,,
sr100519,cbse,1820048,,,own,,
sr100520,cbse,1820049,,,own,,
sr100521,cbse,1820050,,,own,,
sr100522,cbse,1820051,2600656,******05001,own,,
sr100523,cbse,1820052,2600181,******01602,own,,
sr100524,cbse,1820053,2600077,******08701,own,,
sr100525,cbse,1820054,2600140,******00101,own,,
sr100526,cbse,1820055,,,own,,
sr100527,cbse,1820056,,,own,,
sr100528,cbse,1820057,,,own,,
sr100529,cbse,1820058,,,own,,
sr100530,cbse,1820059,2600945,******01101,own,,
sr100531,cbse,1820060,,,own,,
sr100532,cbse,1820061,2600445,******00501,own,,
sr100533,cbse,1820062,,,own,,
sr100534,cbse,1820063,,,own,,
sr100535,cbse,1820064,2600729,******01001,own,,
sr100536,cbse,1820065,,,own,,
sr100537,cbse,1820066,,,own,,
sr100538,cbse,1820067,,,own,,
sr100539,cbse,1820068,,,own,,
sr100540,cbse,1820069,2600940,******00401,own,,
sr100541,cbse,1820070,,,own,,
sr100542,cbse,1820071,,,own,,
sr100543,cbse,1820072,,,own,,
sr100544,cbse,1820073,2600907,******02502,own,,
sr100545,cbse,1820074,2600808,******01701,own,,
sr100546,cbse,1820075,2600002,******02801,own,,
sr100547,cbse,1820076,,,own,,
sr100548,cbse,1820077,2600524,******00201,own,,
sr100549,cbse,1820078,,,own,,
sr100550,cbse,1820079,,,own,,
sr100551,cbse,1820080,,,own,,
sr100552,cbse,1820081,2600893,******00601,own,,
sr100553,cbse,1820082,,,own,,
sr100554,cbse,1820083,2601009,******00812,own,,
sr100555,cbse,1820084,,,own,,
sr100556,cbse,1820085,,,own,,
sr100557,cbse,1820086,,,own,,
sr100558,cbse,1820087,2600886,******00102,own,,
sr100559,cbse,1820088,,,own,,
sr100560,cbse,1820089,,,own,,
sr100561,cbse,1820090,,,own,,
sr100562,cbse,1820091,,,own,,
sr100563,cbse,1820092,,,own,,
sr100564,cbse,1820093,,,own,,
sr100565,cbse,1820094,,,own,,
sr100566,cbse,1820095,2601198,******01101,own,,
sr100567,cbse,1820096,,,own,,
sr100568,cbse,1820097,,,own,,
sr100569,cbse,1820098,,,own,,
sr100570,cbse,1820099,,,own,,
sr100571,cbse,1820101,2600616,******00201,own,,
sr100572,cbse,1820102,,,own,,
sr100573,cbse,1820103,2600558,******00101,own,,
sr100574,cbse,1820104,,,own,,
sr100575,cbse,1820105,,,own,,
sr100576,cbse,1820106,,,own,,
sr100577,cbse,1820107,,,own,,
sr100578,cbse,1820109,,,own,,
sr100579,cbse,1820110,2600743,******00601,own,,
sr100580,cbse,1820111,2600821,******02102,own,,
sr100581,cbse,1820112,2600112,******13501,own,,
sr100582,cbse,1820113,,,own,,
sr100583,cbse,1820114,,,own,,
sr100584,cbse,1820115,,,own,,
sr100585,cbse,1820116,,,own,,
sr100586,cbse,1820117,,,own,,
sr100587,cbse,1820118,,,own,,
sr100588,cbse,1820119,,,own,,
sr100589,cbse,1820120,,,own,,
sr100590,cbse,1820121,,,own,,
sr100591,cbse,1820122,,,own,,
sr100592,cbse,1820123,2600307,******02501,own,,
sr100593,cbse,1820124,2600111,******13301,own,,
sr100594,cbse,1820125,,,own,,
sr100595,cbse,1820126,,,own,,
sr100596,cbse,1820127,2600878,******00802,own,,
sr100597,cbse,1820128,,,own,,
sr100598,cbse,1820129,,,own,,
sr100599,cbse,1820130,2600143,******00601,own,,
sr100600,cbse,1820131,,,own,,
sr100601,cbse,1820132,2600620,******00302,own,,
sr100602,cbse,1820133,2600624,******00501,own,,
sr100603,cbse,1820134,,,own,,
sr100604,cbse,1820135,,,own,,
sr100605,cbse,1820136,2600259,******02012,own,,
sr100606,cbse,1820137,2601281,******01503,own,,
sr100607,cbse,1820138,,,own,,
sr100608,cbse,1820139,,,own,,
sr100609,cbse,1820140,2600261,******02101,own,,
sr100610,cbse,1820141,2600401,******00102,own,,
sr100611,cbse,1820142,2600446,******00502,own,,
sr100612,cbse,1820143,,,own,,
sr100613,cbse,1820144,,,own,,
sr100614,cbse,1820145,,,own,,
sr100615,cbse,1820146,,,own,,
sr100616,cbse,1820147,2600022,******00815,own,,
sr100617,cbse,1820148,2600314,******02504,own,,
sr100618,cbse,1820149,2601025,******02302,own,,
sr100619,cbse,1820150,2600985,******01301,own,,
sr100620,cbse,1820151,,,own,,
sr100621,cbse,1820152,2600638,******02702,own,,
sr100622,cbse,1820153,2600639,******02801,own,,
sr100623,cbse,1820154,,,own,,
sr100624,cbse,1820155,2600059,******02705,own,,
sr100625,cbse,1820156,2600816,******02401,own,,
sr100626,cbse,1820157,2600142,******00501,own,,
sr100627,cbse,1820158,,,own,,
sr100628,cbse,1820159,,,own,,
sr100629,cbse,1820160,,,own,,
sr100630,cbse,1820161,2600454,******00801,own,,
sr100631,cbse,1820162,,,own,,
sr100632,cbse,1820163,2601320,******05501,own,,
sr100633,cbse,1820164,,,own,,
sr100634,cbse,1820165,,,own,,
sr100635,cbse,1820166,,,own,,
sr100636,cbse,1820167,2601108,******01601,own,,
sr100637,cbse,1820168,,,own,,
sr100638,cbse,1820169,,,own,,
sr100639,cbse,1820170,2600591,******00301,own,,
sr100640,cbse,1820171,,,own,,
sr100641,cbse,1820172,,,own,,
sr100642,cbse,1820173,,,own,,
sr100643,cbse,1820174,,,own,,
sr100644,cbse,1820175,2600948,******02101,own,,
sr100645,cbse,1820176,2600158,******02101,own,,
sr100646,cbse,1820177,2601120,******02601,own,,
sr100647,cbse,1820178,,,own,,
sr100648,cbse,1820179,,,own,,
sr100649,cbse,1820180,,,own,,
sr100650,cbse,1820181,,,own,,
sr100651,cbse,1820182,2600588,******00201,own,,
sr100652,cbse,1820183,,,own,,
sr100653,cbse,1820184,2600675,******06801,own,,
sr100654,cbse,1820185,,,own,,
sr100655,cbse,1820186,,,own,,
sr100656,cbse,1820187,,,own,,
sr100657,cbse,1820188,,,own,,
sr100658,cbse,1820189,2601140,******02901,own,,
sr100659,cbse,1820190,,,own,,
sr100660,cbse,1820191,2600803,******00701,own,,
sr100661,cbse,1820192,2600456,******00901,own,,
sr100662,cbse,1820193,,,own,,
sr100663,cbse,1820194,,,own,,
sr100664,cbse,1820195,2600535,******01002,own,,
sr100665,cbse,1820196,,,own,,
sr100666,cbse,1820197,,,own,,
sr100667,cbse,1820198,2600067,******04704,own,,
sr100668,cbse,1820199,2600904,******02201,own,,
sr100669,cbse,1820200,,,own,,
sr100670,cbse,1820201,,,own,,
sr100671,cbse,1820202,,,own,,
sr100672,cbse,1820203,,,own,,
sr100673,cbse,1820204,,,own,,
sr100674,cbse,1820205,,,own,,
sr100675,cbse,1820206,,,own,,
sr100676,cbse,1820207,,,own,,
sr100677,cbse,1820208,,,own,,
sr100678,cbse,1820209,,,own,,
sr100679,cbse,1820210,,,own,,
sr100680,cbse,1820211,,,own,,
sr100681,cbse,1820212,,,own,,
sr100682,cbse,1820213,,,own,,
sr100683,cbse,1820214,,,own,,
sr100684,cbse,1820215,,,own,,
sr100685,cbse,1820216,2600210,******00301,own,,
sr100686,cbse,1820217,2600734,******00201,own,,
sr100687,cbse,1820218,2600506,******00601,own,,
sr100688,cbse,1820219,,,own,,
sr100689,cbse,1820220,,,own,,
sr100690,cbse,1820221,2600805,******00801,own,,
sr100691,cbse,1820222,2600770,******00901,own,,
sr100692,cbse,1820223,2600247,******01201,own,,
sr100693,cbse,1820224,2600887,******00103,own,,
sr100694,cbse,1820225,2600767,******00303,own,,
sr100695,cbse,1820226,2601358,******01403,own,,
sr100696,cbse,1820227,2600898,******02006,own,,
sr100697,cbse,1820228,2601417,******02017,own,,
sr100698,cbse,1820229,2600029,******00801,own,,
sr100699,cbse,1820350,,,own,,
sr100700,cbse,1820351,2601277,******00901,own,,
sr100701,cbse,1820352,2601312,******02301,own,,
sr100702,cbse,1820353,,,own,,
sr100703,cbse,1820354,2601383,******00303,own,,
sr100704,cbse,1820355,,,own,,
sr100705,cbse,1820356,,,own,,
sr100706,cbse,1820357,2600420,******01302,own,,
sr100707,cbse,1820358,,,own,,
sr100708,cbse,1830001,2600253,******02003,own,,
sr100709,cbse,1830002,2600263,******02202,own,,
sr100710,cbse,1830003,2600667,******05303,own,,
sr100711,cbse,1830006,,,own,,
sr100712,cbse,1830008,2600497,******00206,own,,
sr100713,cbse,1830009,2600388,******12302,own,,
sr100714,cbse,1830010,2601115,******01501,own,,
sr100715,cbse,1830011,2601295,******02002,own,,
sr100716,cbse,1830012,2601074,******03601,own,,
sr100717,cbse,1830013,,,own,,
sr100718,cbse,1830014,2600679,******06904,own,,
sr100719,cbse,1830015,2600442,******00203,own,,
sr100720,cbse,1830016,2601097,******00803,own,,
sr100721,cbse,1840001,,,own,,
sr100722,cbse,1840002,,,own,,
sr100723,cbse,1840003,,,own,,
sr100724,cbse,1840004,2601231,******00703,own,,
sr100725,cbse,1880001,2600246,******01104,own,,
sr100726,cbse,1900001,5103806,******00911,own,,
sr100727,cbse,1900002,5103346,******01816,own,,
sr100728,cbse,1900003,5101436,******03005,own,,
sr100729,cbse,1900004,5101508,******06805,own,,
sr100730,cbse,1900005,5106533,******02802,own,,
sr100731,cbse,1900006,5103807,******00912,own,,
sr100732,cbse,1900007,,,own,,
sr100733,cbse,1900008,,,own,,
sr100734,cbse,1900009,5124239,******00308,own,,
sr100735,cbse,1900010,5130079,******01713,own,,
sr100736,cbse,1900011,5143016,******11208,own,,
sr100737,cbse,1900012,5105553,******08706,own,,
sr100738,cbse,1900013,5123231,******01207,own,,
sr100739,cbse,1900014,5122844,******00122,own,,
sr100740,cbse,1900015,,,own,,
sr100741,cbse,1900016,5125499,******00403,own,,
sr100742,cbse,1900017,5106534,******02803,own,,
sr100743,cbse,1900018,5123161,******00649,own,,
sr100744,cbse,1900019,5103651,******01218,own,,
sr100745,cbse,1900020,5103376,******00208,own,,
sr100746,cbse,1900021,5105493,******05303,own,,
sr100747,cbse,1900022,,,own,,
sr100748,cbse,1900023,5101435,******03004,own,,
sr100749,cbse,1900024,5130092,******01807,own,,
sr100750,cbse,1900025,5148463,******07202,own,,
sr100751,cbse,1900026,5151782,******06922,own,,
sr100752,cbse,1900027,5106742,******01533,own,,
sr100753,cbse,1900028,5103198,******00723,own,,
sr100754,cbse,1900029,5106802,******02212,own,,
sr100755,cbse,1900030,5143787,******19408,own,,
sr100756,cbse,1900031,5136535,******02108,own,,
sr100757,cbse,1900032,5148316,******00414,own,,
sr100758,cbse,1900033,5125717,******01322,own,,
sr100759,cbse,1900034,5140583,******04441,own,,
sr100760,cbse,1900035,5113653,******11375,own,,
sr100761,cbse,1900036,5110144,******04517,own,,
sr100762,cbse,1900037,5131915,******00856,own,,
sr100763,cbse,1900038,5153447,******03804,own,,
sr100764,cbse,1900039,5131089,******00134,own,,
sr100765,cbse,1900040,5145547,******14653,own,,
sr100766,cbse,1900041,5130211,******03141,own,,
sr100767,cbse,1900042,5135358,******02403,own,,
sr100768,cbse,1900150,5159306,******02753,own,,
sr100769,cbse,1900151,5159395,******08903,own,,
sr100770,cbse,1900152,5159415,******00703,own,,
sr100771,cbse,1920051,5104031,******02115,own,,
sr100772,cbse,1930001,5123194,******00927,own,,
sr100773,cbse,1930002,5103547,******01311,own,,
sr100774,cbse,1930003,5103565,******01603,own,,
sr100775,cbse,1930005,5103983,******01805,own,,
sr100776,cbse,1930006,5103568,******01606,own,,
sr100777,cbse,1930007,5103730,******02105,own,,
sr100778,cbse,1930008,5103409,******00709,own,,
sr100779,cbse,1930009,5103860,******01514,own,,
sr100780,cbse,1930011,5102958,******01622,own,,
sr100781,cbse,1930012,5103944,******01309,own,,
sr100782,cbse,1930018,5101733,******11417,own,,
sr100783,cbse,1930020,5103679,******01605,own,,
sr100784,cbse,1930021,5103856,******01508,own,,
sr100785,cbse,1930022,5103306,******01511,own,,
sr100786,cbse,1930023,5103526,******01105,own,,
sr100787,cbse,1930024,5103911,******00906,own,,
sr100788,cbse,1930025,5103273,******01332,own,,
sr100789,cbse,1930026,5103313,******01608,own,,
sr100790,cbse,1930029,5103274,******01333,own,,
sr100791,cbse,1930031,5105647,******03136,own,,
sr100792,cbse,1930032,5103917,******00918,own,,
sr100793,cbse,1930033,5103567,******01605,own,,
sr100794,cbse,1930038,5103065,******00727,own,,
sr100795,cbse,1930039,5103344,******01814,own,,
sr100796,cbse,1930040,,,own,,
sr100797,cbse,1930041,5103621,******01008,own,,
sr100798,cbse,1930042,,,own,,
sr100799,cbse,1930044,5103267,******01326,own,,
sr100800,cbse,1930045,5104036,******02120,own,,
